612.000000	390.121979	4.021979	386.100000
613.000000	397.936712	6.436712	391.500000
614.000000	405.540550	8.940550	396.600000
615.000000	412.892746	11.492746	401.400000
616.000000	419.948341	10.848341	409.100000
617.000000	426.658582	11.358582	415.300000
618.000000	432.971444	10.271444	422.700000
619.000000	438.832243	0.232243	438.600000
620.000000	444.184350	2.584350	441.600000
621.000000	448.969972	2.769972	446.200000
622.000000	453.131002	2.531002	450.600000
623.000000	456.609923	2.109923	454.500000
624.000000	459.350752	1.250752	458.100000
625.000000	461.300000	0.000000	461.300000
626.000000	462.407641	1.707641	460.700000
627.000000	462.628070	6.028070	456.600000
628.000000	461.921027	8.621027	453.300000
629.000000	460.252480	9.752480	450.500000
630.000000	457.595441	9.695441	447.900000
631.000000	453.930701	8.830701	445.100000
632.000000	449.247469	7.347469	441.900000
633.000000	443.543907	5.543907	438.000000
634.000000	436.827537	3.727537	433.100000
635.000000	429.115516	2.215516	426.900000
636.000000	420.434771	1.334771	419.100000
637.000000	410.821985	0.721985	410.100000
638.000000	400.323433	0.423433	399.900000
639.000000	388.994657	0.194657	388.800000
640.000000	376.900000	0.000000	376.900000
641.000000	364.111979	0.188021	364.300000
642.000000	350.710526	0.289474	351.000000
643.000000	336.782086	0.582086	336.200000
644.000000	322.418603	0.318603	322.100000
645.000000	307.716394	0.583606	308.300000
646.000000	292.774928	1.325072	294.100000
647.000000	277.695543	0.004457	277.700000
648.000000	262.580099	3.080099	259.500000
649.000000	247.529613	3.329613	244.200000
650.000000	232.642876	3.342876	229.300000
651.000000	218.015091	3.015091	215.000000
652.000000	203.736555	2.536555	201.200000
653.000000	189.891397	1.791397	188.100000
654.000000	176.556411	0.956411	175.600000
655.000000	163.800000	0.000000	163.800000
656.000000	151.681244	0.918756	152.600000
657.000000	140.249128	1.850872	142.100000
658.000000	129.541937	2.758063	132.300000
659.000000	119.586828	3.513172	123.100000
660.000000	110.399604	4.200396	114.600000
661.000000	101.984687	4.615313	106.600000
662.000000	94.335301	4.834699	99.170000
663.000000	87.433859	4.866141	92.300000
664.000000	81.252557	4.677443	85.930000
665.000000	75.754171	4.285829	80.040000
666.000000	70.893027	3.696973	74.590000
667.000000	66.616152	2.943848	69.560000
668.000000	62.864570	2.055430	64.920000
669.000000	59.574724	1.055276	60.630000
670.000000	56.680000	0.000000	56.680000
671.000000	54.112316	1.072316	53.040000
672.000000	51.803749	2.123749	49.680000
673.000000	49.688163	3.108163	46.580000
674.000000	47.702798	3.972798	43.730000
675.000000	45.789790	4.689790	41.100000
676.000000	43.897575	5.227575	38.670000
677.000000	41.982151	5.552151	36.430000
678.000000	40.008152	5.648152	34.360000
679.000000	37.949707	5.499707	32.450000
680.000000	35.791062	5.101062	30.690000
681.000000	33.526918	4.466918	29.060000
682.000000	31.162491	3.612491	27.550000
683.000000	28.713265	2.553265	26.160000
684.000000	26.204426	1.334426	24.870000
685.000000	23.670000	0.000000	23.670000
686.000000	21.151667	1.418333	22.570000
687.000000	18.697306	2.842694	21.540000
